run_name,config,backbone,freeze_backbone,pretrained,train_fraction,condition,adapter,probe_comparable,arm,window,arm_n_fine_source
ls_samMed3d_ft_sc_f001,configs/lowshot/ls_samMed3d_ft_sc_f001.yaml,sam_med3d,False,False,0.01,ft_sc,upsample,True,N,native,resampled_bottleneck
ls_samMed3d_ft_sc_f005,configs/lowshot/ls_samMed3d_ft_sc_f005.yaml,sam_med3d,False,False,0.05,ft_sc,upsample,True,N,native,resampled_bottleneck
ls_samMed3d_ft_sc_f010,configs/lowshot/ls_samMed3d_ft_sc_f010.yaml,sam_med3d,False,False,0.1,ft_sc,upsample,True,N,native,resampled_bottleneck
ls_samMed3d_ft_sc_f025,configs/lowshot/ls_samMed3d_ft_sc_f025.yaml,sam_med3d,False,False,0.25,ft_sc,upsample,True,N,native,resampled_bottleneck
ls_samMed3d_ft_sc_f100,configs/lowshot/ls_samMed3d_ft_sc_f100.yaml,sam_med3d,False,False,1.0,ft_sc,upsample,True,N,native,resampled_bottleneck
ls_dino3d_frz_pt_f001,configs/lowshot/ls_dino3d_frz_pt_f001.yaml,dino3d_layerwise,True,True,0.01,frz_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_pt_f005,configs/lowshot/ls_dino3d_frz_pt_f005.yaml,dino3d_layerwise,True,True,0.05,frz_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_pt_f010,configs/lowshot/ls_dino3d_frz_pt_f010.yaml,dino3d_layerwise,True,True,0.1,frz_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_pt_f025,configs/lowshot/ls_dino3d_frz_pt_f025.yaml,dino3d_layerwise,True,True,0.25,frz_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_pt_f100,configs/lowshot/ls_dino3d_frz_pt_f100.yaml,dino3d_layerwise,True,True,1.0,frz_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_sc_f001,configs/lowshot/ls_dino3d_frz_sc_f001.yaml,dino3d_layerwise,True,False,0.01,frz_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_sc_f005,configs/lowshot/ls_dino3d_frz_sc_f005.yaml,dino3d_layerwise,True,False,0.05,frz_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_sc_f010,configs/lowshot/ls_dino3d_frz_sc_f010.yaml,dino3d_layerwise,True,False,0.1,frz_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_sc_f025,configs/lowshot/ls_dino3d_frz_sc_f025.yaml,dino3d_layerwise,True,False,0.25,frz_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_frz_sc_f100,configs/lowshot/ls_dino3d_frz_sc_f100.yaml,dino3d_layerwise,True,False,1.0,frz_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_pt_f001,configs/lowshot/ls_dino3d_ft_pt_f001.yaml,dino3d_layerwise,False,True,0.01,ft_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_pt_f005,configs/lowshot/ls_dino3d_ft_pt_f005.yaml,dino3d_layerwise,False,True,0.05,ft_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_pt_f010,configs/lowshot/ls_dino3d_ft_pt_f010.yaml,dino3d_layerwise,False,True,0.1,ft_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_pt_f025,configs/lowshot/ls_dino3d_ft_pt_f025.yaml,dino3d_layerwise,False,True,0.25,ft_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_pt_f100,configs/lowshot/ls_dino3d_ft_pt_f100.yaml,dino3d_layerwise,False,True,1.0,ft_pt,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_sc_f001,configs/lowshot/ls_dino3d_ft_sc_f001.yaml,dino3d_layerwise,False,False,0.01,ft_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_sc_f005,configs/lowshot/ls_dino3d_ft_sc_f005.yaml,dino3d_layerwise,False,False,0.05,ft_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_sc_f010,configs/lowshot/ls_dino3d_ft_sc_f010.yaml,dino3d_layerwise,False,False,0.1,ft_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_sc_f025,configs/lowshot/ls_dino3d_ft_sc_f025.yaml,dino3d_layerwise,False,False,0.25,ft_sc,layerwise,True,N,native,resampled_tokens
ls_dino3d_ft_sc_f100,configs/lowshot/ls_dino3d_ft_sc_f100.yaml,dino3d_layerwise,False,False,1.0,ft_sc,layerwise,True,N,native,resampled_tokens
ls_merlin_frz_pt_f001,configs/lowshot/ls_merlin_frz_pt_f001.yaml,merlin,True,True,0.01,frz_pt,native,True,N,native,fresh_stem_s0
ls_merlin_frz_pt_f005,configs/lowshot/ls_merlin_frz_pt_f005.yaml,merlin,True,True,0.05,frz_pt,native,True,N,native,fresh_stem_s0
ls_merlin_frz_pt_f010,configs/lowshot/ls_merlin_frz_pt_f010.yaml,merlin,True,True,0.1,frz_pt,native,True,N,native,fresh_stem_s0
ls_merlin_frz_pt_f025,configs/lowshot/ls_merlin_frz_pt_f025.yaml,merlin,True,True,0.25,frz_pt,native,True,N,native,fresh_stem_s0
ls_merlin_frz_pt_f100,configs/lowshot/ls_merlin_frz_pt_f100.yaml,merlin,True,True,1.0,frz_pt,native,True,N,native,fresh_stem_s0
ls_merlin_frz_sc_f001,configs/lowshot/ls_merlin_frz_sc_f001.yaml,merlin,True,False,0.01,frz_sc,native,True,N,native,fresh_stem_s0
ls_merlin_frz_sc_f005,configs/lowshot/ls_merlin_frz_sc_f005.yaml,merlin,True,False,0.05,frz_sc,native,True,N,native,fresh_stem_s0
ls_merlin_frz_sc_f010,configs/lowshot/ls_merlin_frz_sc_f010.yaml,merlin,True,False,0.1,frz_sc,native,True,N,native,fresh_stem_s0
ls_merlin_frz_sc_f025,configs/lowshot/ls_merlin_frz_sc_f025.yaml,merlin,True,False,0.25,frz_sc,native,True,N,native,fresh_stem_s0
ls_merlin_frz_sc_f100,configs/lowshot/ls_merlin_frz_sc_f100.yaml,merlin,True,False,1.0,frz_sc,native,True,N,native,fresh_stem_s0
ls_merlin_ft_pt_f001,configs/lowshot/ls_merlin_ft_pt_f001.yaml,merlin,False,True,0.01,ft_pt,native,True,N,native,fresh_stem_s0
